0.000000000000000000e+00
7.326438426971435547e-01
7.200789451599121094e-01
6.095404624938964844e-01
5.976767539978027344e-01
6.592481136322021484e-01
7.165131568908691406e-01
5.877492427825927734e-01
6.090095043182373047e-01
6.494507789611816406e-01
8.270592689514160156e-01
6.333744525909423828e-01
8.007671833038330078e-01
6.707742214202880859e-01
5.850105285644531250e-01
6.468944549560546875e-01
6.956419944763183594e-01
6.553409099578857422e-01
6.659202575683593750e-01
6.098473072052001953e-01
6.679639816284179688e-01
6.269261837005615234e-01
5.292563438415527344e-01
5.916409492492675781e-01
6.275622844696044922e-01
6.073729991912841797e-01
7.291193008422851562e-01
6.537604331970214844e-01
6.678936481475830078e-01
7.143971920013427734e-01
6.097810268402099609e-01
