0.000000000000000000e+00
4.966403245925903320e+00
3.920516729354858398e+00
4.132684946060180664e+00
3.976923942565917969e+00
4.101479053497314453e+00
4.073104619979858398e+00
4.254525661468505859e+00
4.062093496322631836e+00
4.110923767089843750e+00
4.186701536178588867e+00
4.056628942489624023e+00
4.152475833892822266e+00
4.074994087219238281e+00
4.097659111022949219e+00
4.035238265991210938e+00
4.136452913284301758e+00
4.126841783523559570e+00
4.262150049209594727e+00
4.112517833709716797e+00
4.087684631347656250e+00
3.940311431884765625e+00
4.212668657302856445e+00
4.022992849349975586e+00
4.155953168869018555e+00
4.178812265396118164e+00
4.354049682617187500e+00
4.212980508804321289e+00
4.089796543121337891e+00
4.027201890945434570e+00
4.308148384094238281e+00
